"Subject" "Activity" "fBodyAccJerk-mean()-X_averaged" "fBodyAccJerk-mean()-Y_averaged" "fBodyAccJerk-mean()-Z_averaged" "fBodyAccJerk-std()-X_averaged" "fBodyAccJerk-std()-Y_averaged" "fBodyAccJerk-std()-Z_averaged" "fBodyAccMag-mean()_averaged" "fBodyAccMag-std()_averaged" "fBodyAcc-mean()-X_averaged" "fBodyAcc-mean()-Y_averaged" "fBodyAcc-mean()-Z_averaged" "fBodyAcc-std()-X_averaged" "fBodyAcc-std()-Y_averaged" "fBodyAcc-std()-Z_averaged" "fBodyBodyAccJerkMag-mean()_averaged" "fBodyBodyAccJerkMag-std()_averaged" "fBodyBodyGyroJerkMag-mean()_averaged" "fBodyBodyGyroJerkMag-std()_averaged" "fBodyBodyGyroMag-mean()_averaged" "fBodyBodyGyroMag-std()_averaged" "fBodyGyro-mean()-X_averaged" "fBodyGyro-mean()-Y_averaged" "fBodyGyro-mean()-Z_averaged" "fBodyGyro-std()-X_averaged" "fBodyGyro-std()-Y_averaged" "fBodyGyro-std()-Z_averaged" "tBodyAccJerkMag-mean()_averaged" "tBodyAccJerkMag-std()_averaged" "tBodyAccJerk-mean()-X_averaged" "tBodyAccJerk-mean()-Y_averaged" "tBodyAccJerk-mean()-Z_averaged" "tBodyAccJerk-std()-X_averaged" "tBodyAccJerk-std()-Y_averaged" "tBodyAccJerk-std()-Z_averaged" "tBodyAccMag-mean()_averaged" "tBodyAccMag-std()_averaged" "tBodyAcc-mean()-X_averaged" "tBodyAcc-mean()-Y_averaged" "tBodyAcc-mean()-Z_averaged" "tBodyAcc-std()-X_averaged" "tBodyAcc-std()-Y_averaged" "tBodyAcc-std()-Z_averaged" "tBodyGyroJerkMag-mean()_averaged" "tBodyGyroJerkMag-std()_averaged" "tBodyGyroJerk-mean()-X_averaged" "tBodyGyroJerk-mean()-Y_averaged" "tBodyGyroJerk-mean()-Z_averaged" "tBodyGyroJerk-std()-X_averaged" "tBodyGyroJerk-std()-Y_averaged" "tBodyGyroJerk-std()-Z_averaged" "tBodyGyroMag-mean()_averaged" "tBodyGyroMag-std()_averaged" "tBodyGyro-mean()-X_averaged" "tBodyGyro-mean()-Y_averaged" "tBodyGyro-mean()-Z_averaged" "tBodyGyro-std()-X_averaged" "tBodyGyro-std()-Y_averaged" "tBodyGyro-std()-Z_averaged" "tGravityAccMag-mean()_averaged" "tGravityAccMag-std()_averaged" "tGravityAcc-mean()-X_averaged" "tGravityAcc-mean()-Y_averaged" "tGravityAcc-mean()-Z_averaged" "tGravityAcc-std()-X_averaged" "tGravityAcc-std()-Y_averaged" "tGravityAcc-std()-Z_averaged"
"15" "STANDING" -0.34511384490566 -0.346811932535849 -0.306966075115094 -0.355850345656604 -0.364005026490566 -0.350400798283019 -0.282826580135094 -0.308488173367359 -0.137964370683019 -0.198734896132075 -0.211611366384906 -0.230320439358491 -0.241937484509434 -0.23511744129434 -0.354723034433962 -0.361574713355094 -0.277712333232075 -0.22920694225283 -0.325385742603774 -0.268118064641509 -0.163495405471698 -0.147921273258491 -0.13988015537566 -0.152714138358491 -0.119139214938679 -0.131620463962264 -0.200137757283019 -0.150930080283019 -0.194123597856604 -0.207848535528302 -0.214423623532075 -0.234589048811321 -0.254178561537736 -0.227498397735849 -0.226968394384906 -0.197616623 -0.233870497037736 -0.184713828924528 -0.240634380271547 -0.22290536054717 -0.248809992792453 -0.275699382400943 -0.168779746790566 -0.168933219169811 -0.383292355235283 -0.372204584384906 -0.362671689439642 -0.32977157285283 -0.346373176113208 -0.367130187126415 -0.182663947783019 -0.176720806766038 -0.358091234928302 -0.347252727883019 -0.29623057575283 -0.341056593490566 -0.376796563358491 -0.334678265669811 -0.156510229528302 -0.169410267566038 -0.198992886792453 -0.182311999962264 -0.183147740926415 -0.171125953377359 -0.17640824654717 -0.127232043902057
"15" "WALKING" -0.574086409796296 -0.609853475648148 -0.604416451203704 -0.605000714111111 -0.605038989962963 -0.622766280222222 -0.564359949555556 -0.547899050703704 -0.575094885351852 -0.555027949481481 -0.514995364914815 -0.512099754240741 -0.519836892074074 -0.525641348861111 -0.595537959594444 -0.593644684714259 -0.639577495074074 -0.656482677161111 -0.583365915898148 -0.616353794814815 -0.663627186796296 -0.658350776814815 -0.654578425611111 -0.654580400537037 -0.665670783666667 -0.660807217353704 -0.623712042046296 -0.590036918219815 -0.575839977037037 -0.5604423865 -0.540368919981482 -0.559251978401852 -0.538952971888889 -0.549169744740741 -0.679977770592593 -0.660375523314815 -0.635098415222222 -0.634804513592593 -0.621668598518519 -0.632077281412963 -0.642411652592593 -0.669649665611111 -0.580796594742593 -0.566754516251852 -0.655730491481481 -0.650945136537037 -0.663034729551852 -0.652994520666667 -0.634715192796296 -0.628333982444444 -0.561383961381481 -0.571690855759259 -0.582163233553704 -0.552389543981481 -0.573094910962963 -0.584806863092593 -0.572816662611111 -0.590358230790741 -0.704455062068518 -0.706045921296296 -0.619845703703704 -0.629986556574074 -0.590490966888889 -0.601089197222222 -0.628391196414815 -0.617419333711111
"15" "WALKING_DOWNSTAIRS" -0.687397774680952 -0.666098352880952 -0.692874024809524 -0.691409460571429 -0.695670417333333 -0.66334999402381 -0.760701087928571 -0.741762164523809 -0.65093598247619 -0.628329715214286 -0.614761317452381 -0.672926193333333 -0.693857089285714 -0.732277094190476 -0.740220819666667 -0.740626680476191 -0.719368479666667 -0.689429516571429 -0.679899325785714 -0.686760898833333 -0.554537119285714 -0.550609685380952 -0.5462806555 -0.543401220190476 -0.5429561285 -0.503754481857143 -0.46556001602381 -0.468699472785714 -0.704429577619048 -0.713917677688095 -0.716859319047619 -0.7154455175 -0.706890670404762 -0.708612273952381 -0.520325142138095 -0.524997680561905 -0.60913397552381 -0.588064314666667 -0.579074517595238 -0.55879536935 -0.555879661214286 -0.55078636997619 -0.604764111864286 -0.577194669216667 -0.660325224785714 -0.687775199132619 -0.670815440135714 -0.659369158666667 -0.656587893095238 -0.632760584142857 -0.537998503833333 -0.580641728200952 -0.698786748690476 -0.709252454057143 -0.712455845809524 -0.735722079309524 -0.742031937261905 -0.737297579285714 -0.530173877452381 -0.524524396497619 -0.553210639178571 -0.513349234142857 -0.540181498880952 -0.565028845452381 -0.563968390311905 -0.551581382404762
"15" "WALKING_UPSTAIRS" -0.465548529558333 -0.4934527103625 -0.504637802632917 -0.508486307029167 -0.489767919329167 -0.52578637175 -0.575336332166667 -0.572800232020833 -0.7499186099375 -0.728548083666667 -0.7150513571125 -0.707236824708333 -0.708340793604167 -0.704284231270833 -0.53493500674375 -0.523634168535208 -0.567782807208333 -0.590213151083333 -0.533946134020833 -0.5186307887625 -0.793269002625 -0.801354039770833 -0.792744916458333 -0.800673390625 -0.813634762291667 -0.804858477791667 -0.797543616208333 -0.776984032791667 -0.691036956104167 -0.708865676791667 -0.701016255854167 -0.680226915520833 -0.660309154916667 -0.656604716583333 -0.745849240464583 -0.753033406875 -0.576691051666667 -0.630984503825 -0.663085456083333 -0.674260538166667 -0.655309930520833 -0.669067666416667 -0.743090624520833 -0.732414583125 -0.563111628 -0.583619851368542 -0.579822357958333 -0.589702277833333 -0.587599193925 -0.594072589241667 -0.754169402004167 -0.758851167152083 -0.6091598878125 -0.5936859041875 -0.594663588666667 -0.594921180729167 -0.6024816459375 -0.594279951541667 -0.766240556214583 -0.774477911172917 -0.838013729791667 -0.848169519291667 -0.850584251291667 -0.842314596395833 -0.832873879833333 -0.817187225
"16" "LAYING" -0.416024386014286 -0.4306524139 -0.428705735742857 -0.462890162845714 -0.461996792821429 -0.4620770853 -0.406286445442857 -0.395110641227143 -0.291919552288571 -0.333436601454286 -0.320005231471429 -0.3622382524508 -0.387024106771429 -0.371724289864286 -0.432383377757143 -0.4300043176 -0.475802163174286 -0.460422669742857 -0.445209787414286 -0.422282017431429 -0.315029886298571 -0.370926374185714 -0.392848682485714 -0.360735017628571 -0.360799475028571 -0.373951199664286 -0.410941163485714 -0.430499143142857 -0.371474205970571 -0.348696752828571 -0.3513283657 -0.354829759217143 -0.342279082218571 -0.354868071841429 -0.385071341895714 -0.391164969 -0.390157071255714 -0.383910527242857 -0.385554453225714 -0.405291282302857 -0.40872496873 -0.415350500784286 -0.342857720467143 -0.352655766715714 -0.4788350159 -0.455330939654286 -0.421361209471429 -0.411868703952857 -0.40833089132 -0.424458051899 -0.386801997457286 -0.382537273785714 -0.374298461838571 -0.391738373107571 -0.402448792310714 -0.386385525385714 -0.390330745842857 -0.398370529228571 -0.400795467042857 -0.423906908095714 -0.392111613157143 -0.409027224685714 -0.42440555162 -0.406005958851429 -0.400017601391429 -0.396640868006857
"16" "SITTING" -0.0264064394652174 -0.0388398158956522 -0.00963103488536232 -0.0175599891231884 -0.0456957417144928 0.017584348426087 -0.0324849551202899 -0.0233278973794203 -0.0255031088724638 -0.0235257178753623 -0.0268046170289855 -0.0405112060952174 0.0282206311130435 0.0249047997376812 -0.00483517710869565 0.00689606426956522 -0.0791565026855073 -0.1056265521 -0.00984642237681159 -0.0379037653884058 -0.139218202178261 -0.116136337144928 -0.0284917174478261 -0.0450303763376812 -0.0740369596811594 -0.105271050518841 -0.122158933521739 -0.113907020108696 -0.0356794172173913 -0.00572666441449276 -0.00329464833333333 -0.0111449582411594 -0.0531315082768116 -0.0662720542536232 0.000133887295652173 -0.0010881483442029 -0.023553994523913 -0.0361666467318841 -0.0477125587637681 -0.0409607967985507 -0.0200452831594203 0.000193342888405798 -0.0798606604333333 -0.11000579736087 0.0296020260144928 0.0662612200281159 0.046317185542029 -0.00657669820362319 -0.0163334656656522 -0.0045976661173913 -0.0755920560594203 -0.0997298064782609 0.0209700332866667 0.010540900783913 -0.0238890800130435 0.00964530824057971 0.0397129672695652 -0.0242363344043478 -0.0671619213681159 -0.0526357762565217 -0.0902276491536232 -0.0753883667449275 -0.0648216554347826 -0.084298569215942 -0.0789788046797101 -0.102203944668116
"16" "STANDING" -0.253652485153846 -0.242288519076923 -0.259385355564103 -0.287193309166667 -0.287019631423077 -0.274270930423077 -0.311377134430769 -0.323965991166667 -0.406408169447436 -0.386044102326923 -0.395954561080769 -0.399376352027692 -0.406732081035897 -0.427389797529487 -0.282643255525641 -0.276869938884615 -0.333191613338462 -0.301675301025641 -0.299456967714103 -0.298588575153846 -0.459070443294872 -0.45887717101282 -0.477701322461538 -0.48378348185 -0.480354567794872 -0.499742753589744 -0.43757717839359 -0.461684032666667 -0.446408497358974 -0.418324620128205 -0.422825803770513 -0.370463495805128 -0.390830707602564 -0.429293448038462 -0.348106157823077 -0.370385039487179 -0.358705897258974 -0.345973695410256 -0.330956491461538 -0.360906866039744 -0.379667066144872 -0.388658219487692 -0.456884037294872 -0.439908637634103 -0.361995562074897 -0.373856223 -0.349927091098718 -0.307957396641026 -0.293603115567949 -0.302235321294872 -0.428541696819231 -0.457414214602564 -0.333076445519231 -0.356218014396154 -0.350023374452564 -0.359476041282051 -0.371510650961538 -0.357206388102564 -0.461754678948718 -0.44326872275641 -0.451532510346154 -0.435775711321795 -0.454195202128205 -0.468498504198718 -0.451285079961538 -0.461140572288462
"16" "WALKING" -0.673578816647059 -0.655754702176471 -0.690583679666667 -0.682265826229412 -0.684094787176471 -0.66667889587451 -0.663365744901961 -0.661656443239216 -0.658563813509804 -0.682178253531373 -0.661377175786275 -0.656179247980392 -0.642009093705882 -0.668602260372549 -0.657460732823529 -0.640997789 -0.612661498588235 -0.6371337024 -0.592612192843137 -0.60496877452549 -0.657286535313725 -0.671072913431373 -0.667260067529412 -0.666416381568627 -0.642212065039216 -0.633805128235294 -0.669320601568627 -0.666232190098039 -0.690608341313726 -0.661559189760784 -0.668626896329412 -0.680000681019608 -0.681025982643137 -0.663220536235294 -0.635426455786275 -0.625966699468627 -0.652846997784314 -0.692939930137255 -0.661832976235294 -0.667955594960784 -0.672752167811765 -0.696228970096078 -0.645008228823529 -0.664913455745098 -0.702674167611765 -0.701359453554902 -0.674615537235294 -0.661202818501961 -0.672097186880392 -0.64831127362549 -0.660579510941177 -0.67241625272549 -0.646278448058824 -0.669157789294118 -0.667377306980392 -0.674113774862745 -0.683143679172549 -0.673258596960784 -0.667789789580392 -0.674188261178431 -0.633545487156863 -0.67516815372549 -0.676080824470588 -0.684480897470588 -0.684482327666667 -0.647323646529412
"16" "WALKING_DOWNSTAIRS" -0.712829128234043 -0.695957930170213 -0.702720666531915 -0.689528166904255 -0.71406621287234 -0.714729737876596 -0.697732402391489 -0.677476377106383 -0.710588188191489 -0.700483306042553 -0.720067545255319 -0.732131981276596 -0.710937327404255 -0.756461774702128 -0.720736257851064 -0.724031221180851 -0.656484408404255 -0.672511560212766 -0.690421268814894 -0.738487044851064 -0.655607330212766 -0.608203263202128 -0.635222183638298 -0.60252985087234 -0.619370505659574 -0.612518855085106 -0.611720662808511 -0.632144177021277 -0.681384413106383 -0.685411873195745 -0.685831547106383 -0.702257911787234 -0.686484431893617 -0.656969616659574 -0.663284102276596 -0.655922986914894 -0.662061642442553 -0.681724371808511 -0.688104956121277 -0.679353931638298 -0.662688408851064 -0.68504948393617 -0.670247672359574 -0.695378881276596 -0.691172347191489 -0.720755624531915 -0.708219756234043 -0.683768696765957 -0.650282277340426 -0.6544394863 -0.672838781148936 -0.683161499042553 -0.729881655297872 -0.758435487021277 -0.765116923829787 -0.760816707255319 -0.734447469276596 -0.697869808578936 -0.675249122319149 -0.675193097085106 -0.636798684347234 -0.616383941659574 -0.612765584468085 -0.586126529414894 -0.576555402204255 -0.599374261170213
"16" "WALKING_UPSTAIRS" -0.670470675941176 -0.675098838921569 -0.670421756917647 -0.660293580372549 -0.683845456745098 -0.69460746 -0.682025945686275 -0.684840078627451 -0.727234783686274 -0.733175631960784 -0.718175968627451 -0.763028340470588 -0.76220573542549 -0.773529112490196 -0.741942198960784 -0.714167532196078 -0.710835511921569 -0.689532585098039 -0.71438384154902 -0.707339834862745 -0.766921566843137 -0.767463599115686 -0.759993545039216 -0.767899711372549 -0.771221923352941 -0.763203901764706 -0.742325354901961 -0.759943638666667 -0.758538064411765 -0.78263230254902 -0.768234549529412 -0.76663545345098 -0.774042707980392 -0.762124849972549 -0.71248728595098 -0.707018509811765 -0.738290537529412 -0.727102438784314 -0.752999176941176 -0.761260886666667 -0.769748064529412 -0.781138415705882 -0.739593232627451 -0.750865610705882 -0.642084938196078 -0.630084561784314 -0.635513197470588 -0.652879684313725 -0.66169862245098 -0.665343133509804 -0.800494079215686 -0.801648853901961 -0.732831105117647 -0.713930699627451 -0.717846224839216 -0.760383120784314 -0.74182988672549 -0.739168221176471 -0.732282591627451 -0.728207995272549 -0.754757528921569 -0.739443183039216 -0.750319242843137 -0.757730370921569 -0.733696790607843 -0.723190781960784
"17" "LAYING" -0.669518262746479 -0.679335207535211 -0.678643899339437 -0.676590021676056 -0.685069957285915 -0.685546283422535 -0.678239780464789 -0.690274164774648 -0.709250950830986 -0.723746030816901 -0.706884359661972 -0.718350040816901 -0.716231528161972 -0.722701739492958 -0.701496034126761 -0.683993837732394 -0.683517987450704 -0.677907251556338 -0.656110250456338 -0.645002356412676 -0.700857930521127 -0.689470731549296 -0.707766929733803 -0.689036042028169 -0.690688613661972 -0.691045933394366 -0.692687477383099 -0.68993732071831 -0.706226731295775 -0.713846246847887 -0.729441930394366 -0.739697239350704 -0.727251066295775 -0.73151648328169 -0.720276842488732 -0.72290442143662 -0.681222947197183 -0.689673906112676 -0.684640104116901 -0.698178654887324 -0.70514623256338 -0.71998254484507 -0.707378905605634 -0.701154149873239 -0.658534711501408 -0.6537098339 -0.633800155943662 -0.646200957284507 -0.651094287161972 -0.653594116816901 -0.735861019169014 -0.74791013715493 -0.662471408167606 -0.680279035535211 -0.68283780578169 -0.665023984689577 -0.679937788070422 -0.668726644957746 -0.686736697042253 -0.702910521577465 -0.666263083450704 -0.661557841450704 -0.659152232549296 -0.663327360964789 -0.663847929929577 -0.693882554014084
"17" "SITTING" -0.315929473784844 -0.30353472478125 -0.29250887934375 -0.269108189669375 -0.277616858329688 -0.289880148015625 -0.287976306510937 -0.299096225398437 -0.318385167578125 -0.328076093844844 -0.284761861503125 -0.276816059723437 -0.298292322790625 -0.27188439209375 -0.279014057245312 -0.29378522224375 -0.342351030510938 -0.32159610936125 -0.345470311115625 -0.315750962823438 -0.3727082868125 -0.35496821320625 -0.351480740082812 -0.354603212625 -0.36883411470625 -0.355368551920312 -0.386616527875 -0.391616225569984 -0.334984358421875 -0.337506415078125 -0.316236601765625 -0.310062600360938 -0.310390344934375 -0.316213420975 -0.38298249116875 -0.3483008504375 -0.3589163603125 -0.362120249534375 -0.359249414385937 -0.360070901109375 -0.346524032707813 -0.30498182959375 -0.337925123085937 -0.316905596904688 -0.276863834040625 -0.308092663796875 -0.290532701823437 -0.243909700970313 -0.28228121925 -0.283030553553125 -0.347283043178125 -0.366241727890625 -0.251361171625 -0.302950440526563 -0.290143776207813 -0.22495452709375 -0.243837930046875 -0.303834628254687 -0.375918836071875 -0.381953252921875 -0.325699750046875 -0.358069292001563 -0.370627658976563 -0.349304765671875 -0.350186563921875 -0.35311772090625
"17" "STANDING" -0.0155019401620513 0.00382730388461538 0.0243897866679487 0.0153333191320513 0.0256269166141026 -0.00983511022051282 -0.00662509231282051 -0.00333396207307692 -0.0517520292860256 -0.0539937323064103 -0.052681846174359 -0.0249594778397436 -0.00742067417948718 -0.0683215946705128 -0.0328535314230769 -0.0564668809269231 0.0232876588025641 0.00578381523205128 -0.0762233445358974 -0.0237415126358974 0.0174082554137179 0.0380257012820513 0.0406929845261538 0.0192294432910256 0.0256155167273077 0.0218117929179487 0.0271262255547436 0.0345218218461538 -0.0179951404551282 -0.0376285547820513 -0.0446010133717949 -0.0483963764025641 -0.030464372624359 -0.0579476564128205 0.0946347150329487 0.0688085051524359 0.0540622123294872 0.0676012101410256 0.0565343913794872 0.028640702051282 0.0501226890066667 0.114890148166667 -0.0501850737358974 -0.0332311293628205 0.0361673493025641 0.0325603007833333 0.0476345698461538 0.0358416658717949 0.0260878263871795 0.0547751707307692 -0.0489217626717949 -0.0222168858679487 0.0249900753948718 -0.00869252706025641 -0.00640118382051282 -0.0059350129748718 -0.0256758966423077 0.00208190006794872 0.116263509985897 0.0787267918089744 -0.0302786597102564 -0.0313907067026923 -0.00345770347051282 -0.00533210926153847 0.01346863325 0.0143955495487179
"17" "WALKING" -0.659013501409836 -0.638792957803279 -0.630395793688525 -0.652688924295082 -0.671801239988525 -0.670161883442623 -0.715549148360656 -0.706335936836066 -0.694478816639344 -0.696939412639344 -0.67621408995082 -0.684562412081967 -0.679094669508197 -0.696934435 -0.697103468180328 -0.716023899245902 -0.656078551752459 -0.663110837311475 -0.705066451409836 -0.68874802235082 -0.685780785786885 -0.696826747786885 -0.695889276419672 -0.696075788183607 -0.694038577895082 -0.694599781590164 -0.642847351278689 -0.665352253688525 -0.710787158770492 -0.717169792639344 -0.715618232990164 -0.713014954309836 -0.713697237606557 -0.720092937098361 -0.665879648770492 -0.684148489098361 -0.598652500754098 -0.618968389005902 -0.634710489491803 -0.619482389737705 -0.62484250425082 -0.635046603832787 -0.686991435688525 -0.685100062885246 -0.659433460683607 -0.653072679091803 -0.658883879983607 -0.666157964 -0.653298881868852 -0.662346936740984 -0.702171440754098 -0.698379530885246 -0.746446486278688 -0.757123872744262 -0.769213614629508 -0.771469488590164 -0.759397687229508 -0.772413326557377 -0.639984768227869 -0.628872509952459 -0.679581262 -0.690222851116393 -0.688521175704918 -0.68237920542623 -0.670757409081967 -0.667638981819672
"17" "WALKING_DOWNSTAIRS" -0.608064876369565 -0.628961030413044 -0.627343977673913 -0.623955830282609 -0.657825695369565 -0.642199792841304 -0.548981336956522 -0.519051504021739 -0.59414856323913 -0.60600601023913 -0.633518534652174 -0.611134236869565 -0.587943739163043 -0.620316738652174 -0.503414272695652 -0.5408089065 -0.678893641304348 -0.672885874586956 -0.595920797826087 -0.618848348911739 -0.659562298173913 -0.650398985456522 -0.626062906586957 -0.6211399335 -0.590328873978261 -0.596718412456522 -0.58804475123913 -0.579780320652174 -0.626853421282609 -0.623620554043478 -0.613599452282609 -0.619899097217391 -0.625114175652174 -0.640367008956522 -0.55806995326087 -0.560903371782609 -0.588707164073913 -0.588831325043478 -0.610125165413044 -0.618762414695652 -0.61911364706087 -0.620112151434783 -0.590427748391304 -0.600463263369565 -0.672475304415217 -0.690776068347826 -0.68991695676087 -0.694868494323913 -0.681456995386956 -0.666685606956522 -0.6163096347 -0.611264785913043 -0.610975619565217 -0.594871059469565 -0.580690486717391 -0.539069753065217 -0.563803059956522 -0.590120754065217 -0.581141356 -0.58604211173913 -0.570078571304348 -0.562834380693478 -0.559746130152174 -0.563016239152174 -0.549322720804348 -0.5515123805
"17" "WALKING_UPSTAIRS" -0.485523899458333 -0.482879318541667 -0.449418741958333 -0.483168739958333 -0.452407860729167 -0.437327824541667 -0.460335054458333 -0.462758700291667 -0.416047787645833 -0.435421392447917 -0.465361008416667 -0.503194740854167 -0.500033574833333 -0.508317823916667 -0.472009588333333 -0.447834731041667 -0.455543407979167 -0.4622517395625 -0.410395128375 -0.395011232333333 -0.473912180208333 -0.489943624125 -0.4505136786875 -0.443027735125 -0.450507338083333 -0.421633028041667 -0.366660507477083 -0.398125889645833 -0.472883663 -0.4814654488125 -0.4901735070625 -0.498979841583333 -0.500834270670833 -0.4775095474375 -0.413928582170833 -0.417808945827083 -0.4672439253125 -0.445588686625 -0.44856370956875 -0.451100703229167 -0.4770197483125 -0.467377950020833 -0.43252659271875 -0.446372273791667 -0.498376892041667 -0.513338593854167 -0.44638965625 -0.431516550333333 -0.442245302875 -0.417380191127083 -0.441695985948958 -0.449888498458333 -0.476400940985417 -0.504933705416667 -0.485681118 -0.471118700020833 -0.48563687725 -0.502467993541667 -0.448382986258333 -0.465372552958333 -0.46196224361875 -0.44808437865625 -0.463083761145833 -0.460491488625 -0.469636375833333 -0.446612138614583
"18" "LAYING" -0.708409376769231 -0.714169673692308 -0.722318253538462 -0.687480038153846 -0.705564678461538 -0.706787382415385 -0.669370142353846 -0.666230547815385 -0.614547680153846 -0.606867189015385 -0.607812096353846 -0.632123512615385 -0.612630392384615 -0.613880130076923 -0.645670511 -0.651502596615385 -0.661527366461538 -0.668676429907692 -0.699008905630769 -0.655367599230769 -0.624550997427385 -0.592441738092308 -0.598759053076923 -0.606985414923077 -0.605060055076923 -0.583216796507692 -0.561029450923077 -0.561024955369231 -0.601402853076923 -0.585651266461538 -0.595047068307692 -0.598787866769231 -0.5902923262 -0.596470143 -0.676733279384615 -0.660911962769231 -0.651931357384615 -0.681884162518462 -0.675425205538462 -0.688168247215385 -0.705436182523077 -0.663802825123077 -0.579320854153846 -0.607228611338462 -0.68225414 -0.693468747507692 -0.719379604461538 -0.701594063076923 -0.709340432769231 -0.684927544615385 -0.574751870923077 -0.572530897538462 -0.6925577744 -0.686477609169231 -0.675625421953846 -0.682618443707692 -0.675352043076923 -0.687447731492308 -0.612341740923077 -0.613366186153846 -0.623654243292308 -0.620425767430769 -0.600473631076923 -0.618289589384615 -0.648177936615385 -0.666858386615385
"18" "SITTING" -0.85372931631579 -0.832922349649123 -0.824298606491228 -0.828164216491228 -0.835000038842105 -0.836308581052632 -0.818500678561404 -0.81521522977193 -0.816873119210526 -0.801308191291228 -0.788197453280702 -0.808498142122807 -0.806559107140351 -0.827016392807018 -0.828472913736842 -0.819525002508772 -0.79214754731579 -0.811387965392982 -0.793351870649123 -0.808666512280702 -0.813968214526316 -0.819582203982456 -0.822622225403509 -0.827027416491228 -0.810662445438596 -0.810056708438596 -0.794705270175439 -0.805442596140351 -0.83095493368421 -0.817862863578947 -0.820384910894737 -0.824298091982456 -0.821611958421053 -0.817674845614035 -0.758798721140351 -0.771812976614035 -0.79901728 -0.798796334385965 -0.797446267298246 -0.805135455375439 -0.805964442715789 -0.79672980754386 -0.81529127822807 -0.83302026245614 -0.849986248245614 -0.839542475087719 -0.832102019473684 -0.823784577894737 -0.829178489578947 -0.828894744035088 -0.817749211929825 -0.815881865789474 -0.789849813463158 -0.800456242649123 -0.797677768508772 -0.814106141140351 -0.813048184368421 -0.818961565631579 -0.786528557192982 -0.792196538036842 -0.811089605438597 -0.816665014382456 -0.823547777859649 -0.805042554368421 -0.812674271824561 -0.798852346431579
"18" "STANDING" -0.841661219328767 -0.84131239 -0.829394677260274 -0.840929629410959 -0.832217972739726 -0.836204638356164 -0.812714064876712 -0.819798956575343 -0.863328399315068 -0.881794256589041 -0.875581283890411 -0.861868895356164 -0.856580816071233 -0.859238375890411 -0.823314913424658 -0.813853237739726 -0.796248374 -0.798265228068493 -0.804231152876712 -0.804602216027397 -0.878100656027397 -0.864505727671233 -0.862839678493151 -0.859028746931507 -0.866288913109589 -0.861073373972603 -0.807249821506849 -0.803811601852055 -0.814539759931507 -0.846156607945206 -0.83887806869863 -0.843659144136986 -0.811031409575342 -0.849154870273973 -0.831235067260274 -0.842995978356164 -0.845299965109589 -0.846230397671233 -0.841815240520548 -0.855010733227397 -0.85870726 -0.834413178123288 -0.863209828082192 -0.850469690684932 -0.839625069794521 -0.858030931780822 -0.852820997945205 -0.833137518767123 -0.823570983835616 -0.839557366123288 -0.832842804369863 -0.838409951917808 -0.84704973039726 -0.837698426164384 -0.858151864931507 -0.856124603287671 -0.858052500410959 -0.858703255616438 -0.833838953712329 -0.835915620630137 -0.820976270273973 -0.824579164361644 -0.807784686376712 -0.835933770684931 -0.834038424273973 -0.833862929232877
"18" "WALKING" -0.574156505 -0.580488909946429 -0.573276231248214 -0.569962375392857 -0.588840391460714 -0.590387502803571 -0.605348616464286 -0.597760676821429 -0.553704632982143 -0.559483107051786 -0.561350751478214 -0.559125674214286 -0.561800588232143 -0.519995980196429 -0.613990468875 -0.591541332339286 -0.593988540214286 -0.578258914571429 -0.611806978935714 -0.60603415325 -0.546468523607143 -0.538998980125 -0.539092183643036 -0.470467294410714 -0.503695555278571 -0.565199158357143 -0.636910813517857 -0.640986170389286 -0.561009325910714 -0.550770801475 -0.573422013517857 -0.579516025160714 -0.551647224866071 -0.557360035607143 -0.567128719196429 -0.581898902535714 -0.555266763285714 -0.577920801892857 -0.56052064945 -0.5722321534675 -0.575703412085714 -0.533875350694643 -0.540120153057143 -0.518472945696429 -0.57771920575 -0.546417253053571 -0.57633864275 -0.567706688696429 -0.554705332019643 -0.546249505410714 -0.554277225107143 -0.554777917071429 -0.563466033541071 -0.5658390021375 -0.548116370714286 -0.503415398875 -0.567156677910714 -0.549741320448214 -0.594890693839286 -0.574810120785714 -0.540860198696429 -0.569281993580357 -0.539337980550357 -0.577855345357143 -0.541575554582143 -0.518364117107143
